customer_id,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus,cust_name,Bonus_ROI,Age_Group,Customer_Lifetime_Value,Income_Category
5937,Nepal,63,Female,71972,69,1,256,25.0,78821,975,100,1000,5000,500,50000,Yes,James Ross,4.0,60+,500000,High Income
8025,Russian Federation,64,Female,38600,15,6,293,32.0,92162,999,100,1000,5000,500,50000,No,Mary Thompson,4.0,60+,500000,Middle Income
6330,Algeria,79,Male,136594,48,36,264,39.0,94031,998,100,1000,5000,500,50000,Yes,Marc Jordan,4.0,60+,500000,High Income
2320,Madagascar,44,Male,55042,31,37,271,37.0,94011,999,100,1000,5000,500,50000,No,Joseph Martinez,4.0,31-45,500000,Middle Income
4542,Madagascar,67,Male,108904,38,8,191,37.0,94556,998,100,1000,5000,500,50000,No,Terri Smith,4.0,60+,500000,High Income
6867,Nepal,51,Male,99502,58,14,293,43.0,93983,994,100,1000,5000,500,50000,Yes,Vanessa Miller,4.0,46-60,500000,High Income
8046,Greenland,68,Female,39940,45,12,141,34.0,97110,995,100,1000,5000,500,50000,No,Sean Newton,4.0,60+,500000,Middle Income
6067,French Polynesia,59,Female,30755,71,13,242,46.0,90757,992,100,1000,5000,500,50000,Yes,Ryan Fisher,4.0,46-60,500000,Middle Income
5261,Congo,18,Female,133428,11,34,365,26.0,88971,990,100,1000,5000,500,50000,Yes,Brandon Johnson,4.0,18-30,500000,High Income
4110,Afghanistan,26,Female,116781,40,6,184,32.0,92102,999,100,1000,5000,500,50000,No,Edwin Herman,4.0,18-30,500000,High Income
5360,Costa Rica,59,Female,52692,43,33,90,20.0,79208,975,99,1000,5000,500,50000,Yes,John Harris,4.0,46-60,495000,Middle Income
3826,Fiji,73,Female,127759,69,18,278,48.0,89396,988,100,1000,5000,500,50000,Yes,Tyrone Friedman,4.0,60+,500000,High Income
4290,Liechtenstein,63,Male,108716,46,6,329,27.0,87217,992,100,1000,5000,500,50000,Yes,James Collier,4.0,60+,500000,High Income
5261,Montserrat,49,Female,49662,21,29,126,34.0,98719,992,100,1000,5000,500,50000,No,George Torres,4.0,46-60,500000,Middle Income
5937,Nepal,63,Female,71972,75,24,235,50.0,85178,980,100,1000,5000,500,50000,Yes,James Ross,4.0,60+,500000,High Income
1220,British Virgin Islands,67,Female,30388,47,40,235,33.0,90923,1000,100,1000,5000,500,50000,No,Dwayne Leonard,4.0,60+,500000,Middle Income
3149,Fiji,18,Female,142917,36,32,155,38.0,97312,995,100,1000,5000,500,50000,No,Clifford Johnson,4.0,18-30,500000,High Income
8641,Kazakhstan,48,Male,112785,23,40,314,27.0,85701,991,100,1000,5000,500,50000,Yes,Michael Rose,4.0,46-60,500000,High Income
2401,Taiwan,28,Female,33243,52,15,242,47.0,88812,988,100,1000,5000,500,50000,Yes,Mary Johnson,4.0,18-30,500000,Middle Income
7544,Turkey,18,Male,95303,10,2,170,22.0,75493,975,100,1000,5000,500,50000,Yes,Phillip Olsen,4.0,18-30,500000,High Income
8505,France,52,Male,87994,15,8,285,37.0,94541,998,100,1000,5000,500,50000,No,Cynthia Bright,4.0,46-60,500000,High Income
5671,Cocos (Keeling) Islands,57,Female,67431,73,28,358,33.0,98786,992,100,1000,5000,500,50000,Yes,Carol Kelly,4.0,46-60,500000,Middle Income
3323,Albania,59,Female,61259,63,40,199,31.0,89999,999,100,1000,5000,500,50000,Yes,Andrew Page,4.0,46-60,500000,Middle Income
6590,Comoros,78,Male,71672,10,30,126,33.0,98106,993,100,1000,5000,500,50000,No,John Jacobson,4.0,60+,500000,High Income
8303,Denmark,45,Male,119298,74,9,119,25.0,87041,988,100,1000,5000,500,50000,Yes,Ashley Mcgee,4.0,46-60,500000,High Income
9909,Korea,78,Male,40674,16,38,329,28.0,88975,995,100,1000,5000,500,50000,Yes,Adam Ramos,4.0,60+,500000,Middle Income
8303,Denmark,45,Male,119298,68,13,228,45.0,90943,992,100,1000,5000,500,50000,Yes,Ashley Mcgee,4.0,46-60,500000,High Income
5098,Belgium,65,Female,140851,52,25,235,50.0,85481,980,100,1000,5000,500,50000,Yes,Dennis Smith,4.0,60+,500000,High Income
4456,Guinea-Bissau,55,Female,66887,68,19,90,26.0,92421,990,100,1000,5000,500,50000,Yes,Michael Williams,4.0,46-60,500000,Middle Income
8844,Brunei Darussalam,36,Female,35151,54,12,112,27.0,91791,993,100,1000,5000,500,50000,Yes,Willie Schmidt,4.0,31-45,500000,Middle Income
9228,Cuba,63,Female,101360,73,6,119,20.0,75221,975,99,1000,4999,500,50000,Yes,Melissa Dudley,3.999,60+,494901,High Income
3070,Panama,18,Male,60587,50,34,365,26.0,88971,990,100,1000,5000,500,50000,Yes,Jennifer Valdez,4.0,18-30,500000,Middle Income
9553,Peru,48,Female,31686,78,17,133,37.0,99314,991,100,1000,5000,500,50000,Yes,Tracy Williams,4.0,46-60,500000,Middle Income
4073,British Virgin Islands,19,Male,122110,63,16,228,48.0,88124,987,100,1000,5000,500,50000,Yes,Jesse Smith,4.0,18-30,500000,High Income
3450,Norfolk Island,62,Female,22489,21,35,119,26.0,88711,991,100,1000,5000,500,50000,Yes,Brooke Wright,4.0,60+,500000,Low Income
4985,Ukraine,64,Male,117273,63,34,358,27.0,91523,994,100,1000,5000,500,50000,Yes,Ruth Kemp,4.0,60+,500000,High Income
7830,Turks and Caicos Islands,67,Female,117629,68,22,162,44.0,95367,992,100,1000,5000,500,50000,Yes,Rebecca Pope,4.0,60+,500000,High Income
3049,Belgium,75,Female,114620,53,18,285,47.0,90522,989,100,1000,5000,500,50000,Yes,David Cross,4.0,60+,500000,High Income
1215,Dominican Republic,69,Female,58614,73,22,199,48.0,88522,986,100,1000,5000,500,50000,Yes,Jacob Rogers,4.0,60+,500000,Middle Income
5468,Niue,30,Male,134075,61,4,358,16.0,75221,975,98,998,4995,500,49998,Yes,Laura Morris,4.00501002,31-45,489510,High Income
2004,British Indian Ocean Territory (Chagos Archipelago),25,Female,94859,50,33,278,42.0,93762,995,100,1000,5000,500,50000,Yes,Alvin Hartman,4.0,18-30,500000,High Income
6253,Mayotte,32,Male,73104,36,26,249,49.0,86147,982,100,1000,5000,500,50000,Yes,Susan Delgado,4.0,31-45,500000,High Income
7375,Wallis and Futuna,46,Female,113226,54,24,162,44.0,95389,992,100,1000,5000,500,50000,Yes,Paul Santos,4.0,46-60,500000,High Income
6552,Hungary,46,Male,55651,12,32,155,38.0,97312,995,100,1000,5000,500,50000,No,Cody Taylor,4.0,46-60,500000,Middle Income
8490,Luxembourg,25,Female,126272,56,23,191,48.0,89699,988,100,1000,5000,500,50000,Yes,April Martin,4.0,18-30,500000,High Income
9981,Indonesia,33,Female,124982,76,26,249,49.0,86147,982,100,1000,5000,500,50000,Yes,Mariah Choi,4.0,31-45,500000,High Income
9036,Maldives,26,Male,121486,7,38,285,34.0,93217,999,100,1000,5000,500,50000,No,Sara Hooper,4.0,18-30,500000,High Income
9873,Haiti,52,Male,108859,19,30,329,38.0,98018,993,100,1000,5000,500,50000,Yes,Dana Green,4.0,46-60,500000,High Income
1108,Costa Rica,77,Male,37791,25,3,141,19.0,75221,975,99,999,4998,500,50000,Yes,Elizabeth Brown,4.003003003,60+,494802,Middle Income
5588,Nigeria,22,Male,43656,56,33,343,32.0,96146,995,100,1000,5000,500,50000,Yes,Tonya Schmidt,4.0,18-30,500000,Middle Income
5108,El Salvador,53,Male,137382,36,40,184,30.0,88858,997,100,1000,5000,500,50000,No,Christina Green,4.0,46-60,500000,High Income
9080,Congo,65,Male,119315,77,6,133,24.0,82195,980,100,1000,5000,500,50000,Yes,Julie White,4.0,60+,500000,High Income
4727,Lithuania,73,Female,70962,19,23,249,50.0,85255,980,100,1000,5000,500,50000,Yes,Taylor Hughes,4.0,60+,500000,High Income
6046,Uganda,53,Male,77582,56,16,206,47.0,89912,989,100,1000,5000,500,50000,Yes,Robert Hernandez,4.0,46-60,500000,High Income
5108,El Salvador,53,Male,137382,15,1,365,8.0,75221,975,79,923,4851,499,49621,Yes,Christina Green,4.255687974,46-60,383229,High Income
4735,Lao People's Democratic Republic,78,Male,59984,52,35,314,35.0,95705,997,100,1000,5000,500,50000,Yes,Angelica Ramirez,4.0,60+,500000,Middle Income
9239,Seychelles,61,Male,86677,32,8,170,34.0,94358,998,100,1000,5000,500,50000,No,David Wallace,4.0,60+,500000,High Income
6497,Paraguay,51,Female,114452,66,33,300,40.0,95648,996,100,1000,5000,500,50000,Yes,Christopher Olsen,4.0,46-60,500000,High Income
3654,Pakistan,23,Male,135713,38,25,184,46.0,91339,990,100,1000,5000,500,50000,Yes,Jason Smith,4.0,18-30,500000,High Income
8048,Gabon,67,Female,140945,10,15,155,40.0,97508,993,100,1000,5000,500,50000,No,Dominic Johnson,4.0,60+,500000,High Income
7027,Argentina,36,Male,80942,6,11,119,28.0,92103,994,100,1000,5000,500,50000,No,Jill Hicks,4.0,31-45,500000,High Income
4735,Lao People's Democratic Republic,78,Male,59984,7,38,206,35.0,93345,999,100,1000,5000,500,50000,No,Angelica Ramirez,4.0,60+,500000,Middle Income
7191,Puerto Rico,74,Male,139680,31,3,213,29.0,86547,995,100,1000,5000,500,50000,No,Cynthia Newman,4.0,60+,500000,High Income
3070,Panama,18,Male,60587,67,10,278,40.0,94518,997,100,1000,5000,500,50000,Yes,Jennifer Valdez,4.0,18-30,500000,Middle Income
3113,Maldives,77,Female,89647,57,33,322,37.0,96944,995,100,1000,5000,500,50000,Yes,Amy Garcia,4.0,60+,500000,High Income
3244,Azerbaijan,41,Female,95090,15,14,329,38.0,97994,993,100,1000,5000,500,50000,No,Omar Luna,4.0,31-45,500000,High Income
7043,Slovenia,51,Male,34227,9,33,343,32.0,96146,995,100,1000,5000,500,50000,No,Matthew Mills,4.0,46-60,500000,Middle Income
5518,Maldives,64,Female,57880,8,3,191,27.0,84613,990,100,1000,5000,500,50000,No,Kelsey Valenzuela,4.0,60+,500000,Middle Income
5710,Guyana,68,Male,38555,70,2,365,10.0,75221,975,89,970,4937,500,49904,Yes,Stacy Farmer,4.089690722,60+,439393,Middle Income
6293,Tuvalu,62,Female,56786,54,27,177,45.0,93375,992,100,1000,5000,500,50000,Yes,Lee Oliver,4.0,60+,500000,Middle Income
8407,Chile,38,Female,94081,65,3,285,27.0,84749,991,100,1000,5000,500,50000,Yes,Ashley Lucas,4.0,31-45,500000,High Income
1187,Martinique,79,Male,135322,54,7,170,32.0,92891,998,100,1000,5000,500,50000,No,Krystal Silva,4.0,60+,500000,High Income
6980,Wallis and Futuna,71,Female,72818,36,34,285,40.0,94736,996,100,1000,5000,500,50000,Yes,Cynthia Knight,4.0,60+,500000,High Income
2456,Saint Martin,62,Male,32434,68,32,155,38.0,97312,995,100,1000,5000,500,50000,Yes,Angela Anderson,4.0,60+,500000,Middle Income
6216,United Kingdom,20,Male,27360,79,14,293,43.0,93983,994,100,1000,5000,500,50000,Yes,Robyn Baird,4.0,18-30,500000,Low Income
4735,Lao People's Democratic Republic,78,Male,59984,33,10,133,30.0,93673,996,100,1000,5000,500,50000,No,Angelica Ramirez,4.0,60+,500000,Middle Income
8834,China,53,Female,71015,45,32,271,44.0,92482,994,100,1000,5000,500,50000,Yes,Benjamin Marshall,4.0,46-60,500000,High Income
4127,Bouvet Island (Bouvetoya),27,Female,31945,30,39,97,13.0,75221,975,96,993,4983,500,49990,Yes,Benjamin Snow,4.018126888,18-30,478368,Middle Income
6032,Togo,23,Female,104128,45,20,293,47.0,91055,989,100,1000,5000,500,50000,Yes,Dale Simmons,4.0,18-30,500000,High Income
8815,American Samoa,32,Female,68083,59,30,220,47.0,89723,990,100,1000,5000,500,50000,Yes,Jason Myers,4.0,31-45,500000,Middle Income
4528,Malawi,21,Male,26630,58,31,199,44.0,92542,993,100,1000,5000,500,50000,Yes,Michael Gilbert,4.0,18-30,500000,Low Income
6052,Christmas Island,29,Female,82996,72,4,293,29.0,87309,995,100,1000,5000,500,50000,Yes,Rhonda Hensley,4.0,18-30,500000,High Income
1095,Brazil,29,Male,147173,39,35,278,40.0,94501,997,100,1000,5000,500,50000,Yes,Jason Johnson,4.0,18-30,500000,High Income
7208,Guam,22,Male,63789,39,20,184,47.0,91257,990,100,1000,5000,500,50000,Yes,Brent Lawson,4.0,18-30,500000,Middle Income
6084,Malta,78,Male,42701,47,22,307,45.0,93730,991,100,1000,5000,500,50000,Yes,Daniel Mendoza,4.0,60+,500000,Middle Income
1627,Turks and Caicos Islands,61,Female,77288,56,28,148,40.0,98161,992,100,1000,5000,500,50000,Yes,Gabriela Johnson,4.0,60+,500000,High Income
4584,Qatar,78,Female,45274,62,20,206,49.0,87662,985,100,1000,5000,500,50000,Yes,Samantha Fuller,4.0,60+,500000,Middle Income
7968,Nepal,48,Female,92045,67,25,97,28.0,95650,991,100,1000,5000,500,50000,Yes,Jade Dyer,4.0,46-60,500000,High Income
6341,Chile,67,Female,23366,36,14,155,39.0,97545,994,100,1000,5000,500,50000,No,Shannon Gomez,4.0,60+,500000,Low Income
6609,Korea,60,Male,20162,62,32,285,43.0,93869,995,100,1000,5000,500,50000,Yes,David Stevens,4.0,60+,500000,Low Income
5642,Marshall Islands,59,Male,38231,13,5,184,30.0,89988,998,100,1000,5000,500,50000,No,Neil Larson,4.0,46-60,500000,Middle Income
6900,Dominican Republic,61,Female,130063,39,7,365,20.0,76224,975,99,1000,5000,500,50000,Yes,Patrick Schultz,4.0,60+,495000,High Income
5677,Mexico,62,Female,93664,65,27,191,47.0,90867,990,100,1000,5000,500,50000,Yes,Parker Roth,4.0,60+,500000,High Income
1528,Guernsey,45,Female,114050,72,36,97,18.0,75221,975,99,1000,4999,500,50000,Yes,Nicole May,3.999,46-60,494901,High Income
4518,Bouvet Island (Bouvetoya),69,Female,44460,52,27,249,49.0,86768,984,100,1000,5000,500,50000,Yes,Rodney Richmond,4.0,60+,500000,Middle Income
6032,Togo,23,Female,104128,54,36,170,35.0,94925,998,100,1000,5000,500,50000,No,Dale Simmons,4.0,18-30,500000,High Income
5551,Guernsey,46,Male,54085,50,36,249,40.0,93719,998,100,1000,5000,500,50000,Yes,Dawn Welch,4.0,46-60,500000,Middle Income
8888,Solomon Islands,50,Male,130382,13,39,322,27.0,87529,993,100,1000,5000,500,50000,Yes,Michelle Martinez,4.0,46-60,500000,High Income
2289,Ghana,30,Male,108467,65,5,112,16.0,75221,975,98,998,4995,500,49998,Yes,Jason Mills,4.00501002,31-45,489510,High Income
3826,Fiji,73,Female,127759,56,34,285,40.0,94736,996,100,1000,5000,500,50000,Yes,Tyrone Friedman,4.0,60+,500000,High Income
2006,French Polynesia,43,Female,101286,59,4,343,20.0,75221,975,99,1000,4999,500,50000,Yes,James Adams,3.999,31-45,494901,High Income
6516,Saint Helena,29,Male,124786,79,11,162,37.0,96603,996,100,1000,5000,500,50000,Yes,Pam Miller,4.0,18-30,500000,High Income
1676,Moldova,64,Female,41715,6,12,162,38.0,96867,995,100,1000,5000,500,50000,No,Kelli Morris,4.0,60+,500000,Middle Income
3688,Norway,42,Male,124567,63,11,307,38.0,96240,996,100,1000,5000,500,50000,Yes,Isaac Rodriguez,4.0,31-45,500000,High Income
7658,Tunisia,41,Female,142810,21,6,170,30.0,90878,998,100,1000,5000,500,50000,No,Andrew Mcconnell,4.0,31-45,500000,High Income
3281,French Polynesia,49,Male,116575,14,35,148,32.0,94970,997,100,1000,5000,500,50000,No,Philip Miller,4.0,46-60,500000,High Income
5261,Congo,18,Female,133428,56,29,271,47.0,90045,990,100,1000,5000,500,50000,Yes,Brandon Johnson,4.0,18-30,500000,High Income
7534,Congo,47,Male,137757,25,38,126,23.0,81522,977,100,1000,5000,500,50000,Yes,Rachel Harris,4.0,46-60,500000,High Income
6164,North Macedonia,48,Female,65378,33,10,220,42.0,93526,996,100,1000,5000,500,50000,No,Jennifer Smith,4.0,46-60,500000,Middle Income
9960,Guinea-Bissau,65,Male,104389,72,23,336,40.0,98775,991,100,1000,5000,500,50000,Yes,Kevin Johnson,4.0,60+,500000,High Income
5879,Gibraltar,36,Female,115535,22,40,213,32.0,90602,999,100,1000,5000,500,50000,No,Matthew Bates,4.0,31-45,500000,High Income
7681,Pitcairn Islands,77,Female,41032,49,29,271,47.0,90045,990,100,1000,5000,500,50000,Yes,Brandon Welch,4.0,60+,500000,Middle Income
5468,Niue,30,Male,134075,19,6,351,22.0,79484,975,100,1000,5000,500,50000,Yes,Laura Morris,4.0,31-45,500000,High Income
4152,Eritrea,52,Female,122405,68,30,242,47.0,89129,989,100,1000,5000,500,50000,Yes,Jennifer Clark,4.0,46-60,500000,High Income
7439,Andorra,58,Female,145064,42,31,97,24.0,88886,988,100,1000,5000,500,50000,Yes,Christopher Walsh,4.0,46-60,500000,High Income
5244,Kyrgyz Republic,27,Male,72598,8,27,119,33.0,99150,991,100,1000,5000,500,50000,No,Sabrina Ingram,4.0,18-30,500000,High Income
9722,Liechtenstein,52,Male,56537,79,10,133,30.0,93673,996,100,1000,5000,500,50000,Yes,Nicole Evans,4.0,46-60,500000,Middle Income
3528,Norfolk Island,39,Female,106376,63,40,343,21.0,76084,975,99,1000,5000,500,50000,Yes,David Williams,4.0,31-45,495000,High Income
7208,Guam,22,Male,63789,72,33,213,43.0,92779,995,100,1000,5000,500,50000,Yes,Brent Lawson,4.0,18-30,500000,Middle Income
6429,Korea,52,Female,112294,59,33,329,35.0,96998,995,100,1000,5000,500,50000,Yes,Renee Ford,4.0,46-60,500000,High Income
4735,Lao People's Democratic Republic,78,Male,59984,63,39,199,33.0,91959,1000,100,1000,5000,500,50000,No,Angelica Ramirez,4.0,60+,500000,Middle Income
3454,Mauritania,41,Female,69934,7,7,228,37.0,93625,999,100,1000,5000,500,50000,No,Patricia Simpson,4.0,31-45,500000,Middle Income
5261,Congo,18,Female,133428,57,7,293,34.0,93641,999,100,1000,5000,500,50000,No,Brandon Johnson,4.0,18-30,500000,High Income
6067,French Polynesia,59,Female,30755,65,1,191,23.0,75221,975,100,1000,5000,500,50000,Yes,Ryan Fisher,4.0,46-60,500000,Middle Income
9981,Indonesia,33,Female,124982,42,17,285,46.0,91073,990,100,1000,5000,500,50000,Yes,Mariah Choi,4.0,31-45,500000,High Income
4584,Qatar,78,Female,45274,65,28,126,35.0,99171,991,100,1000,5000,500,50000,Yes,Samantha Fuller,4.0,60+,500000,Middle Income
5383,United States Virgin Islands,18,Female,131886,17,40,285,31.0,89594,998,100,1000,5000,500,50000,No,Steven Oliver,4.0,18-30,500000,High Income
2256,Fiji,51,Female,45034,58,32,293,42.0,94639,995,100,1000,5000,500,50000,Yes,Bonnie Stein,4.0,46-60,500000,Middle Income
5963,Panama,47,Male,27329,41,14,119,31.0,96681,993,100,1000,5000,500,50000,No,Randy Hester,4.0,46-60,500000,Low Income
7027,Argentina,36,Male,80942,74,27,314,43.0,95750,992,100,1000,5000,500,50000,Yes,Jill Hicks,4.0,31-45,500000,High Income
3311,South Georgia and the South Sandwich Islands,52,Female,104487,23,29,199,46.0,91060,991,100,1000,5000,500,50000,Yes,Monica Quinn,4.0,46-60,500000,High Income
9310,Namibia,70,Male,98403,26,38,155,29.0,90184,996,100,1000,5000,500,50000,No,Angelica Montoya,4.0,60+,500000,High Income
5588,Nigeria,22,Male,43656,35,22,307,45.0,93730,991,100,1000,5000,500,50000,Yes,Tonya Schmidt,4.0,18-30,500000,Middle Income
8410,Denmark,21,Female,90093,20,19,97,28.0,95382,991,100,1000,5000,500,50000,No,Richard Mitchell,4.0,18-30,500000,High Income
9038,Czech Republic,55,Male,106420,33,4,228,32.0,89754,999,100,1000,5000,500,50000,No,Richard Moore,4.0,46-60,500000,High Income
6548,Wallis and Futuna,52,Female,43777,64,29,177,44.0,94274,993,100,1000,5000,500,50000,Yes,Robert Wagner,4.0,46-60,500000,Middle Income
2542,Dominica,51,Male,124389,10,34,119,27.0,91186,993,100,1000,5000,500,50000,No,Guy Conway,4.0,46-60,500000,High Income
1435,Tonga,61,Male,102802,71,4,293,29.0,87309,995,100,1000,5000,500,50000,Yes,Christopher Weber,4.0,60+,500000,High Income
1379,Micronesia,27,Male,21451,45,28,285,46.0,91268,991,100,1000,5000,500,50000,Yes,Andrew Ballard,4.0,18-30,500000,Low Income
7884,Panama,33,Female,38668,37,23,307,45.0,93695,991,100,1000,5000,500,50000,Yes,Lisa Jackson,4.0,31-45,500000,Middle Income
3038,Cuba,80,Male,136948,58,32,220,45.0,91549,993,100,1000,5000,500,50000,Yes,Alice Sullivan,4.0,60+,500000,High Income
6084,Malta,78,Male,42701,69,35,97,20.0,77186,975,99,1000,5000,500,50000,Yes,Daniel Mendoza,4.0,60+,495000,Middle Income
8410,Denmark,21,Female,90093,61,6,148,27.0,86943,992,100,1000,5000,500,50000,Yes,Richard Mitchell,4.0,18-30,500000,High Income
5438,Czech Republic,32,Female,68162,11,29,104,28.0,94912,992,100,1000,5000,500,50000,No,Krystal Martin,4.0,31-45,500000,Middle Income
5345,Palestinian Territory,46,Female,50705,66,31,293,43.0,94138,994,100,1000,5000,500,50000,Yes,Donna Hill,4.0,46-60,500000,Middle Income
1041,Finland,79,Male,75946,33,19,329,41.0,97877,992,100,1000,5000,500,50000,Yes,Austin Simmons,4.0,60+,500000,High Income
1480,Saint Kitts and Nevis,51,Female,141408,6,17,97,27.0,93895,991,100,1000,5000,500,50000,No,Sheila Leon,4.0,46-60,500000,High Income
5857,Philippines,42,Female,128870,55,25,126,36.0,99875,990,100,1000,5000,500,50000,Yes,Grant Macdonald,4.0,31-45,500000,High Income
9268,Somalia,34,Female,77943,57,28,300,44.0,93626,992,100,1000,5000,500,50000,Yes,Joseph Torres,4.0,31-45,500000,High Income
8294,Macao,59,Male,42361,11,37,170,33.0,93742,998,100,1000,5000,500,50000,No,David Kelly,4.0,46-60,500000,Middle Income
3826,Fiji,73,Female,127759,17,28,271,47.0,89285,988,100,1000,5000,500,50000,Yes,Tyrone Friedman,4.0,60+,500000,High Income
3623,South Georgia and the South Sandwich Islands,53,Female,82951,53,33,351,31.0,95089,995,100,1000,5000,500,50000,Yes,Ashley Duncan,4.0,46-60,500000,High Income
1345,Comoros,43,Female,124803,48,40,126,19.0,75221,975,99,1000,4999,500,50000,Yes,Brian Jackson,3.999,31-45,494901,High Income
5378,Saint Martin,37,Male,117495,55,25,264,49.0,86774,983,100,1000,5000,500,50000,Yes,Charles Hernandez,4.0,31-45,500000,High Income
8844,Brunei Darussalam,36,Female,35151,54,29,307,43.0,95227,993,100,1000,5000,500,50000,Yes,Willie Schmidt,4.0,31-45,500000,Middle Income
2523,South Georgia and the South Sandwich Islands,18,Male,73159,63,16,155,40.0,97393,993,100,1000,5000,500,50000,Yes,Gregory Jones,4.0,18-30,500000,High Income
4735,Lao People's Democratic Republic,78,Male,59984,27,5,97,12.0,75221,975,95,989,4973,500,49978,Yes,Angelica Ramirez,4.028311426,60+,472435,Middle Income
6562,Spain,63,Male,116265,77,20,177,46.0,92651,991,100,1000,5000,500,50000,Yes,Christopher Thompson,4.0,60+,500000,High Income
3334,Bulgaria,51,Male,49970,78,36,228,40.0,93734,998,100,1000,5000,500,50000,Yes,Bryan Garcia,4.0,46-60,500000,Middle Income
2018,Christmas Island,54,Female,51283,49,12,249,44.0,91823,994,100,1000,5000,500,50000,Yes,Cynthia Rodriguez,4.0,46-60,500000,Middle Income
